pid,hid,area_siz,gender,age_gr,age,mob_use,sns_use,freq_sns1,year
3160002,31600,1,2,8,80,1,2, ,2015
3170001,31700,1,1,5,48,1,1,3,2015
3170002,31700,1,2,5,47,1,2, ,2015
3180001,31800,1,1,7,62,1,2, ,2015
3180003,31800,1,2,4,32,1,2, ,2015
3190002,31900,1,2,4,32,1,2, ,2015
3200001,32000,1,2,7,69,1,2, ,2015
3200002,32000,1,2,5,43,1,2, ,2015
3210001,32100,1,2,6,52,1,2, ,2015
3220001,32200,1,1,6,55,1,2, ,2015
3220002,32200,1,2,6,53,1,2, ,2015
3240001,32400,1,2,5,41,1,1,1,2015
3250002,32500,1,2,5,44,1,1,12,2015
3260002,32600,1,2,4,37,1,2, ,2015
3270002,32700,1,1,3,22,1,1,1,2015
3270004,32700,1,2,6,51,1,1,12,2015
3280002,32800,1,2,5,44,1,2, ,2015
3290002,32900,1,2,6,58,1,2, ,2015
3300001,33000,1,2,5,49,1,1,12,2015
3300002,33000,1,1,5,48,1,1,12,2015
3310002,33100,1,2,5,47,1,1,12,2015
3330002,33300,1,2,5,43,1,1,1,2015
3350002,33500,1,2,5,44,1,1,16,2015
3350003,33500,1,2,2,19,1,1,12,2015
3360002,33600,1,2,6,58,1,2, ,2015
3360003,33600,1,1,4,31,1,1,12,2015
3370002,33700,1,2,6,54,1,1,12,2015
3370003,33700,1,2,4,31,1,1,12,2015
3390001,33900,1,2,7,63,1,2, ,2015
3410002,34100,1,2,8,70,1,2, ,2015
3410003,34100,1,1,5,44,1,2, ,2015
3410004,34100,1,1,2,18,1,2, ,2015
3420001,34200,1,1,5,48,1,2, ,2015
3420002,34200,1,2,5,48,1,2, ,2015
3420004,34200,1,2,3,20,1,2, ,2015
3430001,34300,1,1,7,67,1,2, ,2015
3430002,34300,1,2,7,63,1,2, ,2015
3430003,34300,1,2,5,40,1,2, ,2015
3430004,34300,1,2,4,38,1,2, ,2015
3430005,34300,1,2,4,36,1,2, ,2015
3440001,34400,1,1,5,42,1,2, ,2015
3440002,34400,1,2,5,41,1,2, ,2015
3440003,34400,1,1,2,13,1,2, ,2015
3440004,34400,1,2,2,11,1,2, ,2015
3460001,34600,1,1,6,52,1,2, ,2015
3460002,34600,1,2,5,46,1,2, ,2015
3460003,34600,1,1,2,14,2,2, ,2015
3460004,34600,1,1,2,11,2,2, ,2015
3470001,34700,1,1,5,42,1,2, ,2015
3470002,34700,1,2,5,43,1,1,12,2015
3470003,34700,1,2,2,15,1,1,12,2015
3470004,34700,1,2,2,13,1,1,12,2015
3470005,34700,1,1,5,45,1,2, ,2015
3480001,34800,1,1,5,49,1,1,16,2015
3480002,34800,1,2,5,44,1,1,16,2015
3480003,34800,1,2,2,15,1,1,2,2015
3480004,34800,1,1,2,11,1,2, ,2015
3490002,34900,1,2,7,66,1,2, ,2015
3510002,35100,1,2,8,75,1,2, ,2015
3520001,35200,1,1,7,65,1,2, ,2015
3530001,35300,1,1,5,49,1,1,12,2015
3530002,35300,1,2,5,48,1,2, ,2015
3540001,35400,1,1,5,47,1,2, ,2015
3540002,35400,1,2,5,45,1,1,2,2015
3560001,35600,1,1,8,91,1,2, ,2015
3560002,35600,1,2,8,78,1,2, ,2015
3580001,35800,1,1,6,50,1,2, ,2015
3580002,35800,1,2,5,40,1,2, ,2015
3590002,35900,1,2,8,71,1,2, ,2015
3600001,36000,1,1,4,37,1,1,3,2015
3600002,36000,1,2,4,38,1,1,12,2015
3640001,36400,1,1,5,42,1,2, ,2015
3640002,36400,1,2,5,41,1,2, ,2015
3660001,36600,1,1,6,54,1,2, ,2015
3660002,36600,1,2,6,50,1,2, ,2015
3670001,36700,1,2,8,79,1,2, ,2015
3680002,36800,1,2,4,39,1,2, ,2015
3680003,36800,1,1,8,75,1,2, ,2015
3680004,36800,1,1,2,10,1,2, ,2015
3680005,36800,1,2,1,7,1,2, ,2015
3690001,36900,1,1,5,43,1,2, ,2015
3690002,36900,1,2,4,30,1,2, ,2015
3710001,37100,1,1,5,49,1,2, ,2015
3710002,37100,1,2,5,45,1,2, ,2015
3720001,37200,1,1,7,62,1,2, ,2015
3720002,37200,1,2,7,61,1,2, ,2015
3730001,37300,1,1,5,49,1,2, ,2015
3730002,37300,1,2,5,47,1,2, ,2015
3740001,37400,1,1,5,47,1,2, ,2015
3740002,37400,1,2,5,47,1,2, ,2015
3740004,37400,1,1,2,17,1,2, ,2015
3750001,37500,1,1,6,53,1,2, ,2015
3750002,37500,1,2,5,48,1,2, ,2015
3760001,37600,1,1,6,52,1,1,17,2015
3760002,37600,1,2,5,49,1,2, ,2015
3760003,37600,1,2,3,22,1,1,17,2015
3770002,37700,1,2,5,47,1,2, ,2015
3770004,37700,1,2,3,21,1,1,17,2015
3780001,37800,1,2,4,31,1,2, ,2015
3780002,37800,1,2,6,50,1,2, ,2015
3780003,37800,1,2,3,28,1,1,17,2015
3890001,38900,1,1,5,41,1,1,1,2015
3890002,38900,1,2,5,42,1,1,3,2015
3890003,38900,1,2,2,10,1,2, ,2015
3890004,38900,1,2,1,7,2,2, ,2015
3910002,39100,1,2,8,79,1,2, ,2015
3920001,39200,1,1,7,64,1,2, ,2015
3920002,39200,1,2,6,59,1,2, ,2015
3920003,39200,1,2,4,34,1,2, ,2015
3930001,39300,1,2,7,64,1,2, ,2015
3930002,39300,1,1,7,68,1,2, ,2015
3930003,39300,1,1,5,44,1,2, ,2015
3940001,39400,1,1,4,33,1,2, ,2015
3960001,39600,1,1,6,51,1,1,17,2015
3960002,39600,1,2,5,45,1,1,17,2015
3970001,39700,1,1,7,66,1,2, ,2015
3970002,39700,1,2,7,61,1,2, ,2015
3980002,39800,1,2,6,54,1,2, ,2015
4000002,40000,1,2,6,55,1,1,12,2015
4050001,40500,1,1,4,39,1,1,1,2015
4050002,40500,1,2,4,32,1,1,12,2015
4050003,40500,1,1,1,6,2,2, ,2015
4060001,40600,1,1,5,41,1,2, ,2015
4060002,40600,1,2,5,42,1,1,12,2015
4060003,40600,1,1,1,9,1,2, ,2015
4080001,40800,1,1,5,44,1,1,12,2015
4080002,40800,1,2,4,34,1,2, ,2015
4080003,40800,1,2,1,9,1,2, ,2015
4100001,41000,1,2,6,51,1,2, ,2015
4100002,41000,1,2,2,15,1,2, ,2015
4110001,41100,1,1,5,45,1,2, ,2015
4110002,41100,1,2,5,45,1,1,12,2015
4110003,41100,1,2,2,18,1,2, ,2015
4110004,41100,1,2,2,15,1,2, ,2015
4130002,41300,1,2,5,41,1,1,12,2015
4140001,41400,1,1,4,38,1,2, ,2015
4140002,41400,1,2,4,38,1,2, ,2015
4140003,41400,1,2,2,10,1,2, ,2015
4140004,41400,1,2,1,9,2,2, ,2015
4140005,41400,1,2,1,9,2,2, ,2015
4150001,41500,1,1,5,42,1,1,12,2015
4150002,41500,1,2,4,38,1,1,12,2015
4150003,41500,1,2,2,11,1,1,12,2015
4150004,41500,1,1,1,9,1,2, ,2015
4180001,41800,2,2,6,50,1,1,12,2015
4180002,41800,2,1,6,59,1,2, ,2015
4190001,41900,1,2,8,77,1,2, ,2015
4200001,42000,1,1,5,46,1,2, ,2015
4200002,42000,1,2,5,45,1,2, ,2015
4220001,42200,1,1,6,51,1,1,12,2015
4220002,42200,1,2,6,50,1,1,12,2015
4230001,42300,1,1,6,53,1,2, ,2015
4230002,42300,1,2,6,52,1,2, ,2015
4230003,42300,1,1,3,22,1,1,12,2015
4240001,42400,1,1,6,50,1,2, ,2015
4240002,42400,1,2,5,47,1,1,12,2015
4250002,42500,1,2,5,40,1,1,16,2015
4250004,42500,1,2,2,10,2,2, ,2015
4270001,42700,1,1,6,54,1,2, ,2015
4270002,42700,1,2,6,51,1,2, ,2015
4270003,42700,1,1,3,23,1,1,2,2015
4270004,42700,1,2,3,21,1,1,2,2015
4280001,42800,1,1,5,43,1,1,2,2015
4280002,42800,1,2,5,41,1,1,17,2015
4280003,42800,1,1,2,15,1,1,2,2015
4290001,42900,1,1,7,67,1,2, ,2015
4300002,43000,1,2,4,30,1,1,12,2015
4310002,43100,1,2,4,36,1,1,12,2015
4320001,43200,1,2,4,31,1,1,2,2015
4330002,43300,1,2,7,60,1,2, ,2015
4330003,43300,1,1,2,15,1,2, ,2015
4340001,43400,1,1,5,40,1,1,12,2015
4340002,43400,1,2,4,38,1,1,12,2015
4350001,43500,1,1,5,42,1,1,12,2015
4350002,43500,1,2,4,34,1,1,12,2015
4360001,43600,1,1,4,37,1,1,12,2015
4360002,43600,1,2,4,35,1,1,12,2015
4380001,43800,1,2,8,83,1,2, ,2015
4390001,43900,1,1,4,37,1,2, ,2015
4390002,43900,1,2,4,33,1,1,12,2015
4400002,44000,1,2,5,40,1,1,2,2015
4410001,44100,1,1,5,42,1,1,2,2015
4410002,44100,1,2,5,44,1,1,12,2015
4420001,44200,1,1,5,40,1,1,12,2015
4420002,44200,1,2,4,38,1,1,12,2015
4430001,44300,1,1,5,40,1,1,12,2015
4430002,44300,1,2,4,39,1,1,12,2015
4440001,44400,1,1,7,61,1,1,12,2015
4440002,44400,1,2,6,54,1,1,12,2015
4440003,44400,1,2,4,30,1,1,1,2015
4460001,44600,1,1,6,51,1,2, ,2015
4460002,44600,1,2,6,50,1,1,12,2015
4470001,44700,1,1,5,41,1,1,12,2015
4470002,44700,1,2,5,44,1,1,12,2015
4470003,44700,1,1,3,20,1,1,12,2015
4480001,44800,1,1,5,47,1,1,12,2015
4480002,44800,1,2,5,45,1,1,12,2015
4490001,44900,1,1,5,42,1,1,12,2015
4490002,44900,1,2,5,42,1,1,12,2015
4500001,45000,1,1,5,41,1,1,12,2015
4500002,45000,1,2,4,39,1,1,12,2015
4510001,45100,1,1,6,53,1,1,12,2015
4510002,45100,1,2,5,47,1,1,12,2015
4520001,45200,1,1,6,55,1,1,12,2015
4520002,45200,1,2,5,49,1,1,12,2015
4520003,45200,1,1,3,21,1,1,2,2015
4530001,45300,1,1,8,73,1,2, ,2015
4530002,45300,1,2,7,67,1,2, ,2015
4530003,45300,1,2,4,33,1,2, ,2015
4540001,45400,1,1,6,55,1,1,12,2015
4540002,45400,1,2,6,51,1,1,12,2015
4540003,45400,1,2,2,19,1,1,12,2015
4550002,45500,1,1,5,42,1,1,12,2015
4550003,45500,1,2,5,40,1,1,12,2015
4560002,45600,1,2,4,33,1,2, ,2015
4570002,45700,1,2,6,51,1,1,12,2015
4590001,45900,1,1,8,72,1,2, ,2015
4590002,45900,1,2,7,67,1,2, ,2015
4600001,46000,1,2,8,74,1,2, ,2015
4600002,46000,1,1,8,78,1,2, ,2015
4610001,46100,1,1,5,44,1,2, ,2015
4610002,46100,1,2,5,43,1,2, ,2015
4610004,46100,1,2,1,7,2,2, ,2015
4620001,46200,1,1,4,34,1,2, ,2015
4630001,46300,1,2,7,60,1,2, ,2015
4630002,46300,1,1,4,32,1,2, ,2015
4670001,46700,1,1,4,38,1,1,2,2015
4670002,46700,1,2,4,36,1,2, ,2015
4670003,46700,1,2,1,8,2,2, ,2015
4690001,46900,1,2,5,41,1,2, ,2015
4690002,46900,1,1,5,46,1,2, ,2015
4690003,46900,1,1,1,8,2,2, ,2015
4710001,47100,1,1,7,60,1,2, ,2015
4710002,47100,1,2,6,55,1,2, ,2015
4710003,47100,1,1,3,25,1,1,15,2015
4720001,47200,1,1,6,56,1,2, ,2015
4720002,47200,1,2,6,55,1,2, ,2015
4720003,47200,1,2,3,29,1,1,2,2015
4720004,47200,1,2,3,26,1,1,1,2015
4730004,47300,1,2,2,19,1,1,2,2015
4730005,47300,1,2,8,82,2,2, ,2015
4750001,47500,1,1,6,55,1,1,12,2015
4750002,47500,1,2,6,53,1,1,1,2015
4760001,47600,1,1,7,69,2,2, ,2015
4760002,47600,1,2,7,63,1,2, ,2015
4760003,47600,1,1,4,39,1,2, ,2015
4770003,47700,1,2,2,19,1,1,2,2015
4780002,47800,1,1,7,66,1,2, ,2015
4790002,47900,1,2,6,52,1,2, ,2015
4800002,48000,1,2,7,64,1,2, ,2015
4820001,48200,1,1,7,65,1,2, ,2015
4820002,48200,1,1,4,35,1,1,2,2015
4830002,48300,1,2,5,42,1,2, ,2015
4830003,48300,1,2,2,14,1,2, ,2015
4870001,48700,1,1,3,28,1,1,2,2015
4880001,48800,1,1,7,63,1,2, ,2015
4880002,48800,1,2,6,59,1,2, ,2015
4880004,48800,1,2,4,32,1,1,15,2015
4920001,49200,1,1,5,40,1,1,2,2015
4920002,49200,1,2,5,40,1,1,12,2015
4930001,49300,1,1,8,76,1,2, ,2015
4930002,49300,1,2,7,68,1,2, ,2015
4940001,49400,1,2,6,59,1,2, ,2015
4940002,49400,1,1,4,35,1,2, ,2015
4950001,49500,1,1,4,38,1,1,12,2015
4950002,49500,1,2,4,37,1,1,12,2015
4960001,49600,1,1,5,42,1,2, ,2015
4960002,49600,1,2,4,39,1,1,12,2015
4960003,49600,1,1,1,6,2,2, ,2015
4960101,49601,1,2,4,37,1,2, ,2015
4980001,49800,1,1,4,33,1,1,12,2015
4980002,49800,1,2,4,30,1,1,12,2015
4980003,49800,1,1,1,8,1,2, ,2015
4990001,49900,1,1,5,40,1,2, ,2015
4990002,49900,1,2,4,39,1,2, ,2015
4990003,49900,1,1,1,8,2,2, ,2015
5000001,50000,1,1,5,45,1,2, ,2015
5000002,50000,1,2,5,44,1,1,2,2015
5010001,50100,1,1,8,77,1,2, ,2015
5010002,50100,1,2,8,74,1,2, ,2015
5010003,50100,1,2,6,50,1,2, ,2015
5010005,50100,1,2,2,13,1,2, ,2015
5020001,50200,1,1,5,41,1,2, ,2015
5020002,50200,1,2,4,38,1,2, ,2015
5020003,50200,1,2,1,7,2,2, ,2015
5030002,50300,1,2,6,57,1,2, ,2015
5040002,50400,1,2,5,41,1,1,12,2015
5040003,50400,1,2,1,7,2,2, ,2015
5090003,50900,1,1,2,15,1,1,2,2015
5100001,51000,1,1,5,41,1,1,16,2015
5100002,51000,1,2,4,39,1,1,12,2015
5110001,51100,1,1,5,47,1,2, ,2015
5110002,51100,1,2,5,40,1,1,16,2015
5130001,51300,1,1,4,33,1,1,2,2015
5130002,51300,1,2,4,33,1,1,12,2015
5150001,51500,1,1,6,56,1,2, ,2015
5160001,51600,1,1,4,38,1,1,2,2015
5160002,51600,1,2,4,39,1,1,12,2015
5170001,51700,1,2,8,71,1,2, ,2015
5180001,51800,1,1,5,43,1,1,12,2015
5180002,51800,1,2,5,41,1,2, ,2015
5180003,51800,1,2,1,9,1,2, ,2015
5190001,51900,1,2,6,52,1,2, ,2015
5190002,51900,1,1,3,23,1,1,2,2015
5200001,52000,1,2,5,44,1,2, ,2015
5210001,52100,1,2,8,72,1,2, ,2015
5220001,52200,1,1,5,48,1,2, ,2015
5220002,52200,1,2,5,47,1,2, ,2015
5220003,52200,1,2,8,78,2,2, ,2015
5220004,52200,1,1,3,26,1,1,12,2015
5220006,52200,1,2,3,23,1,1,3,2015
5220007,52200,1,1,3,20,1,2, ,2015
5220008,52200,1,2,2,14,1,1,12,2015
5220101,52201,1,2,3,24,1,2, ,2015
5260001,52600,1,1,6,52,1,1,16,2015
5260002,52600,1,2,6,50,1,1,12,2015
5260003,52600,1,1,3,22,1,2, ,2015
5260004,52600,1,2,2,18,1,2, ,2015
5270002,52700,1,2,5,49,1,1,12,2015
5280001,52800,1,1,6,50,1,1,16,2015
5280002,52800,1,2,5,46,1,1,12,2015
5280003,52800,1,1,3,24,1,1,2,2015
5280004,52800,1,2,3,22,1,1,2,2015
5310002,53100,1,2,5,48,1,2, ,2015
5320001,53200,1,1,6,53,1,1,12,2015
5320002,53200,1,2,5,46,1,1,12,2015
5320003,53200,1,1,3,21,1,1,2,2015
5320004,53200,1,1,2,17,1,1,12,2015
5330001,53300,1,1,6,50,1,1,12,2015
5330002,53300,1,2,5,48,1,1,12,2015
5330003,53300,1,1,3,21,1,1,12,2015
5330004,53300,1,1,2,19,1,1,12,2015
5330005,53300,1,2,2,17,1,1,16,2015
5340001,53400,1,1,6,54,1,1,12,2015
5340002,53400,1,2,6,50,1,1,12,2015
5340003,53400,1,1,3,26,1,1,12,2015
5350001,53500,1,1,6,55,1,1,1,2015
5350002,53500,1,2,6,52,1,1,12,2015
5350003,53500,1,1,3,26,1,1,12,2015
5350004,53500,1,1,3,21,1,1,12,2015
5360001,53600,1,1,6,58,1,1,12,2015
5360002,53600,1,2,6,55,1,1,12,2015
5360003,53600,1,2,3,25,1,1,12,2015
5360004,53600,1,2,3,22,1,1,12,2015
5370002,53700,1,2,5,40,1,2, ,2015
5370003,53700,1,1,2,16,1,2, ,2015
5370004,53700,1,1,2,12,1,2, ,2015
5370005,53700,1,2,1,7,1,2, ,2015
5380001,53800,1,1,4,36,1,2, ,2015
5380002,53800,1,2,4,35,1,2, ,2015
5380003,53800,1,2,2,11,2,2, ,2015
5380004,53800,1,1,2,10,2,2, ,2015
5390001,53900,1,2,5,43,1,1,16,2015
5390002,53900,1,1,5,42,1,1,16,2015
5390003,53900,1,2,2,11,1,1,12,2015
5390004,53900,1,2,1,8,1,1,12,2015
5400001,54000,1,1,5,44,1,2, ,2015
5400003,54000,1,2,2,14,1,1,2,2015
5400004,54000,1,1,2,10,1,2, ,2015
5410001,54100,1,1,5,45,1,1,16,2015
5410002,54100,1,2,5,42,1,1,12,2015
5410003,54100,1,2,2,10,2,2, ,2015
5410004,54100,1,1,1,7,2,2, ,2015
5420001,54200,1,1,7,69,1,2, ,2015
5420002,54200,1,2,7,68,2,2, ,2015
5430001,54300,1,1,5,41,1,1,16,2015
5430002,54300,1,2,5,40,1,1,16,2015
5440001,54400,1,1,5,40,1,1,12,2015
5440002,54400,1,2,4,34,1,2, ,2015
5450001,54500,1,1,5,42,1,1,12,2015
5450002,54500,1,2,5,40,1,2, ,2015
5450003,54500,1,1,1,9,2,2, ,2015
5460002,54600,1,2,8,73,2,2, ,2015
5460003,54600,1,1,8,76,2,2, ,2015
5470001,54700,1,1,8,88,1,2, ,2015
5470002,54700,1,2,8,76,1,2, ,2015
5470003,54700,1,1,6,52,1,1,2,2015
5480001,54800,1,2,8,71,1,2, ,2015
5490002,54900,1,2,8,79,1,2, ,2015
5500001,55000,1,2,8,86,1,2, ,2015
5510001,55100,1,1,7,69,2,2, ,2015
5510002,55100,1,2,7,66,2,2, ,2015
5520001,55200,1,2,8,88,1,2, ,2015
5530001,55300,1,1,5,45,1,1,16,2015
5530002,55300,1,2,5,40,1,2, ,2015
5530003,55300,1,1,2,13,1,1,12,2015
5530004,55300,1,2,2,11,1,2, ,2015
5540001,55400,1,1,6,52,1,1,16,2015
5540002,55400,1,2,6,54,1,2, ,2015
5540003,55400,1,1,3,20,1,1,12,2015
5540004,55400,1,1,2,18,1,1,2,2015
5550001,55500,1,2,7,60,1,2, ,2015
5560001,55600,1,1,5,41,1,1,2,2015
5560002,55600,1,2,4,39,1,1,2,2015
5570001,55700,1,1,6,51,1,2, ,2015
5570002,55700,1,2,5,43,1,2, ,2015
5580001,55800,1,1,5,43,1,1,12,2015
5580002,55800,1,2,5,41,1,1,12,2015
5590001,55900,1,1,4,38,1,1,2,2015
5590002,55900,1,2,5,40,1,2, ,2015
5600001,56000,1,1,6,59,1,1,16,2015
5600002,56000,1,2,6,52,1,2, ,2015
5600003,56000,1,2,3,23,1,1,2,2015
5610001,56100,1,1,5,41,1,1,16,2015
5610002,56100,1,2,5,41,1,1,12,2015
5620002,56200,1,2,8,83,1,2, ,2015
5630001,56300,1,1,7,63,1,2, ,2015
5640001,56400,1,2,6,51,1,2, ,2015
5650001,56500,1,2,5,42,1,1,16,2015
5650002,56500,1,1,5,47,1,1,16,2015
5650003,56500,1,2,2,14,1,1,12,2015
5650004,56500,1,2,2,17,1,2, ,2015
5660001,56600,1,2,5,44,1,2, ,2015
5660002,56600,1,1,5,42,1,2, ,2015
5660003,56600,1,1,2,16,1,1,2,2015
5670004,56700,1,1,2,13,1,2, ,2015
5680001,56800,1,2,5,44,1,2, ,2015
5690001,56900,1,1,7,62,1,1,16,2015
5690002,56900,1,2,7,60,1,2, ,2015
5690003,56900,1,2,4,32,1,1,2,2015
5700002,57000,1,2,8,75,1,2, ,2015
5700003,57000,1,1,4,33,1,2, ,2015
5710001,57100,1,1,5,47,1,2, ,2015
5710002,57100,1,2,5,45,1,2, ,2015
5710003,57100,1,1,2,16,1,2, ,2015
5710004,57100,1,1,2,16,1,2, ,2015
5720001,57200,1,1,8,72,1,2, ,2015
5720002,57200,1,2,7,63,1,2, ,2015
5720003,57200,1,1,5,43,1,2, ,2015
5720004,57200,1,1,2,16,1,1,1,2015
5730001,57300,1,1,7,60,1,2, ,2015
5730002,57300,1,2,6,56,1,2, ,2015
5740002,57400,1,2,5,40,1,2, ,2015
5750001,57500,1,1,5,48,1,2, ,2015
5750002,57500,1,2,5,45,1,2, ,2015
5750003,57500,1,1,2,11,1,2, ,2015
5750004,57500,1,1,2,10,1,2, ,2015
5760001,57600,1,1,6,53,1,2, ,2015
5770001,57700,1,2,7,62,1,2, ,2015
5770002,57700,1,1,4,36,1,2, ,2015
5770003,57700,1,2,4,34,1,2, ,2015
5780001,57800,1,2,7,61,1,2, ,2015
5780002,57800,1,2,3,26,1,2, ,2015
5790001,57900,1,2,8,71,1,2, ,2015
5800001,58000,1,1,6,52,1,2, ,2015
5800002,58000,1,2,6,52,1,2, ,2015
5800003,58000,1,1,3,22,1,1,2,2015
5800004,58000,1,1,3,20,1,1,2,2015
5820001,58200,1,1,6,51,1,1,2,2015
5820002,58200,1,2,5,48,1,1,2,2015
5820003,58200,1,2,2,19,1,1,2,2015
5830001,58300,1,1,6,52,1,2, ,2015
5830002,58300,1,2,6,50,1,2, ,2015
5830003,58300,1,1,3,20,1,1,17,2015
5830004,58300,1,1,2,18,1,1,12,2015
5840001,58400,1,1,6,55,1,1,2,2015
5840002,58400,1,2,6,52,1,1,12,2015
5840003,58400,1,2,3,24,1,1,2,2015
5850001,58500,1,1,5,48,1,1,2,2015
5850002,58500,1,2,5,45,1,1,2,2015
5860001,58600,1,1,6,50,1,2, ,2015
5860002,58600,1,2,5,48,1,2, ,2015
5860003,58600,1,1,3,20,1,1,12,2015
5860004,58600,1,1,2,19,1,1,2,2015
5870001,58700,1,2,6,59,1,1,2,2015
5880001,58800,1,1,6,56,1,2, ,2015
5880002,58800,1,2,5,49,1,1,2,2015
5880003,58800,1,1,3,20,1,1,2,2015
5890001,58900,1,1,5,49,1,2, ,2015
5890002,58900,1,2,5,48,1,2, ,2015
5890003,58900,1,1,3,20,1,1,2,2015
5890004,58900,1,1,2,13,2,2, ,2015
5910001,59100,1,1,7,65,1,2, ,2015
5910002,59100,1,2,7,60,1,2, ,2015
5930001,59300,1,1,6,52,1,1,2,2015
5930002,59300,1,2,5,48,1,2, ,2015
5930003,59300,1,1,3,22,1,1,2,2015
5930004,59300,1,1,2,19,1,1,2,2015
5940001,59400,1,1,6,55,1,2, ,2015
5950001,59500,1,2,4,39,1,1,12,2015
5960001,59600,1,1,6,51,1,2, ,2015
5960002,59600,1,2,6,51,1,2, ,2015
5960003,59600,1,2,3,24,1,2, ,2015
5960004,59600,1,2,3,23,1,2, ,2015
5960005,59600,1,1,3,21,1,2, ,2015
5960006,59600,1,1,2,15,1,2, ,2015
5970001,59700,1,2,6,56,1,2, ,2015
5980001,59800,1,1,6,51,1,2, ,2015
5990001,59900,1,1,8,70,1,2, ,2015
6000001,60000,1,2,8,75,1,2, ,2015
6010001,60100,1,2,6,58,1,2, ,2015
6020002,60200,1,2,5,42,1,2, ,2015
6030002,60300,1,2,5,43,1,2, ,2015
6030003,60300,1,2,2,16,1,1,2,2015
6030004,60300,1,1,2,11,1,2, ,2015
6040002,60400,1,2,8,86,1,2, ,2015
6040004,60400,1,2,3,20,1,2, ,2015
6050001,60500,1,2,6,57,1,2, ,2015
6060001,60600,1,1,5,47,1,2, ,2015
6060003,60600,1,2,3,21,1,2, ,2015
6070001,60700,1,1,4,38,1,2, ,2015
6080001,60800,1,2,8,80,2,2, ,2015
6080002,60800,1,1,6,55,1,2, ,2015
6080003,60800,1,1,3,26,1,2, ,2015
6090001,60900,1,1,5,42,1,2, ,2015
6090002,60900,1,2,5,42,1,2, ,2015
6090003,60900,1,1,1,6,2,2, ,2015
6110001,61100,1,1,8,78,1,2, ,2015
6110002,61100,1,2,8,73,1,2, ,2015
6120001,61200,1,1,4,37,1,2, ,2015
6120002,61200,1,2,4,33,1,1,12,2015
6130001,61300,1,2,6,53,1,1,16,2015
6130002,61300,1,2,8,77,1,2, ,2015
6130003,61300,1,2,3,25,1,1,2,2015
6130004,61300,1,2,3,23,1,1,2,2015
6140001,61400,1,2,8,85,1,2, ,2015
6160001,61600,1,1,4,38,1,2, ,2015
6160002,61600,1,2,4,38,1,2, ,2015
6160003,61600,1,1,2,12,1,1,16,2015
6170001,61700,1,1,6,57,1,2, ,2015
6170002,61700,1,2,6,57,1,2, ,2015
6170003,61700,1,1,4,32,1,1,1,2015
6200001,62000,1,1,6,52,1,1,2,2015
6200002,62000,1,2,6,51,1,1,12,2015
6200003,62000,1,2,3,23,1,1,2,2015
6200004,62000,1,2,3,22,1,1,2,2015
6210001,62100,1,2,8,78,1,2, ,2015
6220002,62200,1,2,5,43,1,1,12,2015
6220003,62200,1,2,2,13,1,2, ,2015
6220004,62200,1,2,2,11,1,1,12,2015
6220005,62200,1,1,1,7,2,2, ,2015
6230001,62300,1,1,6,52,1,2, ,2015
6230002,62300,1,2,5,46,1,1,12,2015
6230004,62300,1,2,3,22,1,1,2,2015
6230005,62300,1,2,8,91,2,2, ,2015
6250002,62500,1,2,5,47,1,2, ,2015
6260001,62600,1,1,5,42,1,1,2,2015
6260002,62600,1,2,4,37,1,1,2,2015
6260004,62600,1,2,8,74,1,2, ,2015
6260005,62600,1,2,1,8,1,1,15,2015
6270001,62700,1,1,4,36,1,1,1,2015
6270002,62700,1,2,4,35,1,1,12,2015
6280001,62800,1,1,4,38,1,1,12,2015
6290001,62900,1,1,5,47,1,1,12,2015
6290002,62900,1,2,4,39,1,1,12,2015
6290003,62900,1,2,2,13,1,1,3,2015
6310001,63100,1,2,5,47,1,2, ,2015
6310002,63100,1,1,3,24,1,1,12,2015
6310003,63100,1,1,3,20,1,1,12,2015
6320001,63200,1,2,8,95,2,2, ,2015
6330001,63300,1,1,4,36,1,1,12,2015
6330002,63300,1,2,4,35,1,1,12,2015
6340001,63400,1,1,4,36,1,1,12,2015
6340002,63400,1,2,4,35,1,1,12,2015
6340003,63400,1,2,1,9,2,2, ,2015
6360001,63600,1,1,6,51,1,1,2,2015
6360002,63600,1,2,5,46,1,1,1,2015
6360003,63600,1,1,3,23,1,1,2,2015
6360004,63600,1,1,2,19,1,1,12,2015
6370001,63700,1,1,5,42,1,2, ,2015
6370002,63700,1,2,5,41,1,2, ,2015
6370003,63700,1,2,2,11,1,2, ,2015
6370004,63700,1,1,1,9,2,2, ,2015
6380001,63800,1,1,8,79,1,2, ,2015
6390001,63900,1,1,8,71,1,2, ,2015
6400001,64000,1,1,8,73,1,2, ,2015
6400002,64000,1,2,7,68,1,2, ,2015
6410001,64100,1,2,6,55,1,2, ,2015
6420001,64200,1,2,8,85,1,2, ,2015
6430001,64300,1,2,6,58,1,2, ,2015
6430002,64300,1,1,5,41,1,1,1,2015
6440001,64400,1,2,7,60,1,2, ,2015
6450001,64500,1,2,8,80,1,2, ,2015
6470001,64700,1,1,7,60,1,2, ,2015
6470002,64700,1,2,6,54,1,1,12,2015
6470003,64700,1,2,3,29,1,2, ,2015
6470004,64700,1,2,3,27,1,2, ,2015
6480001,64800,1,1,6,52,1,2, ,2015
6480002,64800,1,2,5,45,1,1,12,2015
6480003,64800,1,2,2,19,1,1,1,2015
6480004,64800,1,2,2,16,1,2, ,2015
