pid,hid2016,area_siz2016,gender2016,age_gr2016,age2016,mob_use2016,mob_num2016,mob_csp2016,mob_dev2016,c01_gr2016,c02_gr2016,c03_gr2016,c04_gr2016,c05_gr2016,sns_use2016,freq_sns12016,news_med12016,news_med22016,news_med32016,news_plat12016,news_plat22016,news_plat32016,year2016,hid2017,area_siz2017,gender2017,age_gr2017,age2017,mob_use2017,mob_num2017,mob_csp2017,mob_dev2017,c01_gr2017,c02_gr2017,c03_gr2017,c04_gr2017,c05_gr2017,sns_use2017,freq_sns12017,news_med12017,news_med22017,news_med32017,news_plat12017,news_plat22017,news_plat32017,year2017,hid2018,area_siz2018,gender2018,age_gr2018,age2018,mob_use2018,mob_num2018,mob_csp2018,mob_dev2018,c01_gr2018,c02_gr2018,c03_gr2018,c04_gr2018,c05_gr2018,sns_use2018,freq_sns12018,news_med12018,news_med22018,news_med32018,news_plat12018,news_plat22018,news_plat32018,year2018,hid2019,area_siz2019,gender2019,age_gr2019,age2019,mob_use2019,mob_num2019,mob_csp2019,mob_dev2019,c01_gr2019,c02_gr2019,c03_gr2019,c04_gr2019,c05_gr2019,sns_use2019,freq_sns12019,news_med12019,news_med22019,news_med32019,news_plat12019,news_plat22019,news_plat32019,year2019
64190001,641900,2,1,6,50,1,1,3,1, , , , , ,1,12, , , , , , ,2016,641900,2,1,6,51,1,1,2,1, , , , ,4,2, , , , , , , ,2017,641900,1,1,6,52,1,1,3,2, , , , , ,1,1,4, , ,2, , ,2018,641900,1,1,6,53,1,1,3,1,1, , ,1, ,1,12,3, , ,3, , ,2019
64190002,641900,2,2,6,53,1,1,3,2, , , , , ,1,1, , , , , , ,2016,641900,2,2,6,54,1,1,2,1, , , , , ,2, , , , , , , ,2017,641900,1,2,6,55,1,1,3,2, , , , , ,1,1, , , , , , ,2018,641900,1,2,6,56,1,1,3,1, , , , , ,1,2, , , , , , ,2019
64190003,641900,2,2,2,16,1,1,3,1, , , , , ,1,12, , , , , , ,2016,641900,2,2,2,17,1,1,2,1, , , , , ,2, , , , , , , ,2017,641900,1,2,2,18,1,1,3,3,1, , ,1,1,1,12, , , , , , ,2018,641900,1,2,2,19,1,1,3,1,1,1, ,1, ,1,2,3, , ,3, , ,2019
64190004,641900,2,2,2,12,1,1,3,2, , , , , ,1,12, , , , , , ,2016,641900,2,2,2,13,1,1,2,1, , , , , ,1,2, , , , , , ,2017,641900,1,2,2,14,1,1,3,2, , , ,1,1,1,12, , , , , , ,2018,641900,1,2,2,15,1,1,3,1,1,1, ,2,1,1,2, , , , , , ,2019
64210001,642100,1,1,8,71,1,0, , , , , , , ,2, , , , , , , ,2016,642100,1,1,8,72,1,0, , , , , , , ,2, ,1, , ,1, , ,2017,642100,1,1,8,73,1,0, , , , , , , ,2, , , , , , , ,2018,642100,1,1,8,74,1,0, , , , , , , ,2, , , , , , , ,2019
64210002,642100,1,2,7,65,1,0, , , , , , , ,2, , , , , , , ,2016,642100,1,2,7,66,1,0, , , , , , , ,2, , , , , , , ,2017,642100,1,2,7,67,1,0, , , , , , , ,2, , , , , , , ,2018,642100,1,2,7,68,1,0, , , , , , , ,2, , , , , , , ,2019
64210003,642100,1,1,5,40,1,1,1,1, , , , , ,1,12, , , , , , ,2016,642100,1,1,5,41,1,1,1,1, , , , , ,1,12,3,1, ,3,1, ,2017,642100,1,1,5,42,1,1,1,1,1,1,1, ,1,1,1,1,4,2,1,3,2,2018,642100,1,1,5,43,1,1,1,1, ,1, ,1,2,1,12,1, , ,1, , ,2019
64220001,642200,1,1,7,61,1,0, , , , , , , ,2, , , , , , , ,2016,642200,1,1,7,62,1,0, , , , , , , ,2, , , , , , , ,2017,642200,1,1,7,63,1,0, , , , , , , ,2, ,1, , ,1, , ,2018,642200,1,1,7,64,1,0, , , , , , , ,2, , , , , , , ,2019
64220002,642200,1,2,6,56,1,1,1,1, , , , , ,2, , , , , , , ,2016,642200,1,2,6,57,1,1,1,1, , , , , ,2, , , , , , , ,2017,642200,1,2,6,58,1,1,1,1, , , ,1,1,2, , , , , , , ,2018,642200,1,2,6,59,1,1,1,1, , , , ,1,2, , , , , , , ,2019
64230001,642300,1,2,6,57,1,1,1,1, , , , , ,2, , , , , , , ,2016,642300,1,2,6,58,1,1,1,1, , , , , ,1,12, , , , , , ,2017,642300,1,2,6,59,1,1,1,1, , , , , ,2, , , , , , , ,2018,642300,1,2,7,60,1,1,1,1, , , , , ,2, , , , , , , ,2019
64230003,642300,1,2,4,34,1,1,1,2, , , , , ,1,12, , , , , , ,2016,642300,1,2,4,35,1,1,1,1, , , ,4, ,1,2, , , , , , ,2017,642300,1,2,4,36,1,1,1,1,1,1, ,1, ,1,1,2,1, ,3,1, ,2018,642300,1,2,4,37,1,1,1,1,1,1, ,1,1,1,12,3,2, ,3,3, ,2019
64250001,642500,1,1,6,50,1,1,3,1, , , , , ,1,12, , , , , , ,2016,642500,1,1,6,51,1,1,3,2, , , , , ,2, , , , , , , ,2017,642500,1,1,6,52,1,1,3,2,1,1, , ,1,2, , , , , , , ,2018,642500,1,1,6,53,1,1,3,2, ,1, , ,1,2, ,1, , ,1, , ,2019
64250002,642500,1,2,5,48,1,1,3,2, , , , , ,1,12, , , , , , ,2016,642500,1,2,5,49,1,1,3,2, , , , , ,2, , , , , , , ,2017,642500,1,2,6,50,1,1,3,1, ,1, , ,1,2, , , , , , , ,2018,642500,1,2,6,51,1,1,3,2, ,1, ,1,1,2, , , , , , , ,2019
64250003,642500,1,1,2,13,1,1,3,1, , , , , ,2, , , , , , , ,2016,642500,1,1,2,14,1,1,3,2, , , , , ,2, , , , , , , ,2017,642500,1,1,2,15,1,1,3,1,1,1, ,1,1,2, , , , , , , ,2018,642500,1,1,2,16,1,1,3,2, ,1, ,1,1,1,2, , , , , , ,2019
64260001,642600,1,1,6,52,1,0, , , , , , , ,2, , , , , , , ,2016,642600,1,1,6,53,2,0, , , , , , , ,2, , , , , , , ,2017,642600,1,1,6,54,2,0, , , , , , , ,2, , , , , , , ,2018,642600,1,1,6,55,2, , , , , , , , ,2, ,1, , ,1, , ,2019
64260003,642600,1,1,2,17,1,1,1,1, , , , , ,1,12, , , , , , ,2016,642600,1,1,2,18,1,1,1,1, , , , , ,1,12, , , , , , ,2017,642600,1,1,2,19,1,1,1,1,1,1, ,1,1,2, ,3, , ,3, , ,2018,642600,1,1,3,20,1,1,1,3, ,1, ,1,1,1,12, , , , , , ,2019
64270001,642700,1,2,8,78,1,0, , , , , , , ,2, , , , , , , ,2016,642700,1,2,8,79,1,0, , , , , , , ,2, , , , , , , ,2017,642700,1,2,8,80,1,0, , , , , , , ,2, , , , , , , ,2018,642700,1,2,8,81,1,0, , , , , , , ,2, , , , , , , ,2019
64280001,642800,1,2,7,66,1,0, , , , , , , ,2, , , , , , , ,2016,642800,1,2,7,67,1,0, , , , , , , ,2, , , , , , , ,2017,642800,1,2,7,68,1,0, , , , , , , ,2, , , , , , , ,2018,642800,1,2,7,69,1,0, , , , , , , ,2, , , , , , , ,2019
64280002,642800,1,1,2,18,1,1,1,1, , , , , ,1,2, , , , , , ,2016,642800,1,1,2,19,1,1,1,1, , , , , ,1,12, , , , , , ,2017,642800,1,1,3,20,1,1,1,1,1,1, ,1,1,1,15, , , , , , ,2018,642800,1,1,3,21,1,1,1,2,1,1, ,1,1,1,15,3, , ,3, , ,2019
64300001,643000,1,2,8,77,1,1,3,1, , , , , ,2, , , , , , , ,2016,643000,1,2,8,78,1,0, , , , , , , ,2, , , , , , , ,2017,643000,1,2,8,79,1,0, , , , , , , ,2, , , , , , , ,2018,643000,1,2,8,80,1,0, , , , , , , ,2, , , , , , , ,2019
64300002,643000,1,1,5,40,1,1,2,2, , , , , ,1,12, , , , , , ,2016,643000,1,1,5,41,1,1,3,2, , , , ,4,2, , , , , , , ,2017,643000,1,1,5,42,1,1,3,1, , , , ,1,1,1, , , , , , ,2018,643000,1,1,5,43,1,1,1,1, ,1, ,1,1,1,12, , , , , , ,2019
64310001,643100,1,1,8,71,1,1,1,1, , , , , ,2, ,1, , ,1, , ,2016,643100,1,1,8,72,1,1,2,2, , , , , ,2, , , , , , , ,2017,643100,1,1,8,73,1,1,1,1, , , , , ,2, , , , , , , ,2018,643100,1,1,8,74,1,1,1,1, , , , , ,2, , , , , , , ,2019
64310002,643100,1,2,7,69,1,0, , , , , , , ,2, ,1, , ,1, , ,2016,643100,1,2,8,70,1,1,2,2, , , , , ,2, , , , , , , ,2017,643100,1,2,8,71,1,0, , , , , , , ,2, , , , , , , ,2018,643100,1,2,8,72,1,1,1,1, , , , , ,2, , , , , , , ,2019
64320001,643200,1,1,8,76,1,0, , , , , , , ,2, , , , , , , ,2016,643200,1,1,8,77,1,0, , , , , , , ,2, , , , , , , ,2017,643200,1,1,8,78,1,1,2,1, , , , , ,2, , , , , , , ,2018,643200,1,1,8,79,1,1,2,2, , , , , ,2, , , , , , , ,2019
64320002,643200,1,2,8,76,1,0, , , , , , , ,2, , , , , , , ,2016,643200,1,2,8,77,1,0, , , , , , , ,2, , , , , , , ,2017,643200,1,2,8,78,1,1,2,1, , , , , ,2, , , , , , , ,2018,643200,1,2,8,79,1,1,2,2, , , , , ,2, , , , , , , ,2019
64330001,643300,1,1,5,49,1,1,2,1, , , , , ,1,12, , , , , , ,2016,643300,1,1,6,50,1,1,2,1, , , , ,1,1,2, , , , , , ,2017,643300,1,1,6,51,1,1,2,2,1,1, , , ,1,1,1,2,4,1,3,2,2018,643300,1,1,6,52,1,1,2,1,1,1, , , ,1,12,1,2,4,1,3,2,2019
64330002,643300,1,2,5,49,1,1,2,1, , , , , ,1,12, , , , , , ,2016,643300,1,2,6,50,1,1,2,1, ,4, , , ,1,12, , , , , , ,2017,643300,1,2,6,51,1,1,2,2, ,1, , , ,2, , , , , , , ,2018,643300,1,2,6,52,1,1,2,1, ,1, , , ,1,12, , , , , , ,2019
64330003,643300,1,1,2,16,1,1,2,1, , , , , ,1,12, , , , , , ,2016,643300,1,1,2,17,1,1,2,3, , , , , ,2, , , , , , , ,2017,643300,1,1,2,18,1,1,2,2,1,1, ,1,1,1,1, , , , , , ,2018,643300,1,1,2,19,1,1,2,1,1,1, ,1,1,1,15, , , , , , ,2019
64330004,643300,1,2,2,12,2,0, , , , , , , ,2, , , , , , , ,2016,643300,1,2,2,13,1,1,2,1, , , , , ,1,2, , , , , , ,2017,643300,1,2,2,14,1,1,1,1,1,1, ,1,1,1,1, , , , , , ,2018,643300,1,2,2,15,1,1,2,1,1,1, , ,1,1,15, , , , , , ,2019
64340001,643400,1,1,6,55,1,1,3,1, , , ,3, ,1,12,4, , ,3, , ,2016,643400,1,1,6,56,1,1,1,2, , , , , ,1,12, , , , , , ,2017,643400,1,1,6,57,1,1,3,1,1,1, ,1,1,1,1, , , , , , ,2018,643400,1,1,6,58,1,1,1,2, ,1, , , ,2, , , , , , , ,2019
64340002,643400,1,2,6,50,1,1,3,1, , , , , ,1,12, , , , , , ,2016,643400,1,2,6,51,1,1,1,2, , , , , ,2, , , , , , , ,2017,643400,1,2,6,52,1,1,3,2, ,1, , , ,2, , , , , , , ,2018,643400,1,2,6,53,1,1,3,2, ,1, , , ,2, , , , , , , ,2019
64340003,643400,1,2,3,22,1,1,2,1, , ,2,1,3,1,12,4, , ,3, , ,2016,643400,1,2,3,23,1,1,1,2, , , , , ,1,2, , , , , , ,2017,643400,1,2,3,24,1,1,3,2,1,1, ,1,1,1,1, , , , , , ,2018,643400,1,2,3,25,1,1,1,2,1,1, ,1,1,1,12, , , , , , ,2019
64350001,643500,1,1,7,68,1,1,1,1, , , , , ,2, , , , , , , ,2016,643500,1,1,7,69,1,1,2,1, , , , , ,2, , , , , , , ,2017,643500,1,1,8,70,1,1,3,2, , , , , ,2, , , , , , , ,2018,643500,1,1,8,71,1,1,2,1, , , , , ,1,12, , , , , , ,2019
64350002,643500,1,2,7,68,1,1,1,1, , , , , ,2, , , , , , , ,2016,643500,1,2,7,69,1,1,2,1, , , , , ,2, , , , , , , ,2017,643500,1,2,8,70,1,1,3,1, , , , , ,2, , , , , , , ,2018,643500,1,2,8,71,1,1,2,1, , , , , ,2, , , , , , , ,2019
64360001,643600,1,1,8,70,1,1,2,2, , , , , ,2, , , , , , , ,2016,643600,1,1,8,71,1,1,2,2, , , , , ,2, , , , , , , ,2017,643600,1,1,8,72,1,1,2,1, , , , , ,2, , , , , , , ,2018,643600,1,1,8,73,1,1,2,1, , , , , ,2, , , , , , , ,2019
64360002,643600,1,2,8,71,1,1,2,2, , , , , ,2, , , , , , , ,2016,643600,1,2,8,72,1,1,2,2, , , , , ,2, , , , , , , ,2017,643600,1,2,8,73,1,1,2,1, , , , , ,2, , , , , , , ,2018,643600,1,2,8,74,1,1,2,1, , , , , ,2, , , , , , , ,2019
64370001,643700,1,1,8,72,1,1,1,1, , , , , ,2, , , , , , , ,2016,643700,1,1,8,73,1,1,2,1, , , , , ,2, , , , , , , ,2017,643700,1,1,8,74,1,1,3,1, , , , , ,2, , , , , , , ,2018,643700,1,1,8,75,1,1,3,1, , , , , ,2, , , , , , , ,2019
64370002,643700,1,2,7,68,1,1,1,1, , , , , ,2, , , , , , , ,2016,643700,1,2,7,69,1,1,2,1, , , , , ,2, , , , , , , ,2017,643700,1,2,8,70,1,1,3,1, , , , , ,2, , , , , , , ,2018,643700,1,2,8,71,1,1,2,1, , , , , ,2, , , , , , , ,2019
64370003,643700,1,1,4,38,1,1,1,1, , , ,3, ,1,2,4, , ,3, , ,2016,643700,1,1,4,39,1,1,2,1, ,4, , ,4,1,16, , , , , , ,2017,643700,1,1,5,40,1,1,3,2,1,1, , , ,1,1,1,2,3,1,3,2,2018,643700,1,1,5,41,1,1,2,1,4,1,1, ,1,1,12,1,2,3,1,3,2,2019
64370004,643700,1,2,5,40,1,1,1,2, , , , , ,1,12,4, , ,3, , ,2016,643700,1,2,5,41,1,1,2,1, ,4, , ,4,1,12, , , , , , ,2017,643700,1,2,5,42,1,1,3,2, ,1, ,1, ,1,12, , , , , , ,2018,643700,1,2,5,43,1,1,2,1,1,1, ,1, ,1,12, , , , , , ,2019
64380001,643800,1,1,5,49,1,1,2,1, , , , , ,1,12, , , , , , ,2016,643800,1,1,6,50,1,1,2,1, , , , ,4,1,12, , , , , , ,2017,643800,1,1,6,51,1,1,3,2,1,1, ,1, ,1,1,1,2,4,1,2,3,2018,643800,1,1,6,52,1,1,1,2,1,1, , , ,1,12,1,2,3,1,3,4,2019
64380002,643800,1,2,5,42,1,1,2,1, , , , , ,1,12, , , , , , ,2016,643800,1,2,5,43,1,1,2,1, ,4, , , ,2, , , , , , , ,2017,643800,1,2,5,44,1,1,3,2, ,1, , , ,2, , , , , , , ,2018,643800,1,2,5,45,1,1,3,2, ,1, ,1, ,1,2, , , , , , ,2019
64380003,643800,1,1,2,17,1,1,2,1, , , , , ,1,12, , , , , , ,2016,643800,1,1,2,18,1,1,2,1, , , , , ,1,15, , , , , , ,2017,643800,1,1,2,19,1,1,3,2,1,1, ,1, ,1,2, , , , , , ,2018,643800,1,1,3,20,1,1,1,2,1,1, ,1,1,1,23, , , , , , ,2019
64400001,644000,1,1,6,52,1,1,1,1, , , , , ,1,3, , , , , , ,2016,644000,1,1,6,53,1,1,1,2, , , , ,4,1,12, , , , , , ,2017,644000,1,1,6,54,1,1,2,1,1,1, ,1,1,1,1,1,2,4,1,3,4,2018,644000,1,1,6,55,1,1,1,1,1,1, , , ,1,12,1,3,2,1,3,2,2019
64400002,644000,1,2,5,45,1,1,1,2, , , , , ,1,12, , , , , , ,2016,644000,1,2,5,46,1,1,1,2, , , , , ,2, , , , , , , ,2017,644000,1,2,5,47,1,1,2,1, ,1, , , ,1,2, , , , , , ,2018,644000,1,2,5,48,1,1,1,1, ,1, , , ,2, , , , , , , ,2019
64400003,644000,1,2,3,22,1,1,1,2, , , , , ,1,12, , , , , , ,2016,644000,1,2,3,23,1,1,1,2, , , , , ,1,15, , , , , , ,2017,644000,1,2,3,24,1,1,2,1,1,1, ,1,1,1,1,3,3, ,3,4, ,2018,644000,1,2,3,25,1,1,1,1, ,1, ,1,1,1,23, , , , , , ,2019
64400004,644000,1,1,2,17,1,1,1,1, , , , , ,1,12, , , , , , ,2016,644000,1,1,2,18,1,1,1,2, , , , , ,1,15, , , , , , ,2017,644000,1,1,2,19,1,1,2,1,1,1, ,1,1,2, , , , , , , ,2018,644000,1,1,3,20,1,1,1,1,1,1, ,1,1,1,15, , , , , , ,2019
64410001,644100,1,1,5,45,1,1,1,1, , , , , ,2, , , , , , , ,2016,644100,1,1,5,46,1,1,1,1, , , , ,4,1,12,4,3, ,3,3, ,2017,644100,1,1,5,47,1,1,1,1,1,1, ,1, ,1,1,3, , ,3, , ,2018,644100,2,1,5,48,1,1,3,2,1,1, ,1,1,1,2,3, , ,3, , ,2019
64410002,644100,1,2,4,37,1,1,1,1, , , , , ,2, , , , , , , ,2016,644100,1,2,4,38,1,1,1,1, , , , , ,2, , , , , , , ,2017,644100,1,2,4,39,1,1,1,1, ,1, ,1,1,2, , , , , , , ,2018,644100,2,2,5,40,1,1,3,2, ,1, ,1,1,1,12, , , , , , ,2019
64420001,644200,1,1,5,45,1,1,1,1, , , , , ,2, , , , , , , ,2016,644200,1,1,5,46,1,1,1,1, , , , ,4,1,12, , , , , , ,2017,644200,1,1,5,47,1,1,1,1,1,1, , ,1,1,1,1,2,3,1,3,2,2018,644200,1,1,5,48,1,1,1,1,1,1, , , ,2, ,3, , ,3, , ,2019
64420002,644200,1,2,5,42,1,1,1,1, , , , , ,2, , , , , , , ,2016,644200,1,2,5,43,1,1,1,1, , , , , ,2, , , , , , , ,2017,644200,1,2,5,44,1,1,1,1, ,1, , , ,2, , , , , , , ,2018,644200,1,2,5,45,1,1,1,1,1,1, ,1,1,1,12,3, , ,3, , ,2019
64430001,644300,1,1,5,49,1,1,1,1, , , , , ,1,12, , , , , , ,2016,644300,1,1,6,50,1,1,1,1, , , , , ,2, , , , , , , ,2017,644300,1,1,6,51,1,1,1,2,1,1, ,1,1,1,1,1,2,3,1,3,2,2018,644300,1,1,6,52,1,1,2,3, ,1, ,1,1,1,12, , , , , , ,2019
64430002,644300,1,2,5,45,1,1,1,1, , , , , ,1,12, , , , , , ,2016,644300,1,2,5,46,1,1,1,2, , , , , ,1,12, , , , , , ,2017,644300,1,2,5,47,1,1,1,2, , ,1,1, ,2, ,1, , ,1, , ,2018,644300,1,2,5,48,1,1,2,3, ,1, ,1, ,2, , , , , , , ,2019
64440002,644400,1,2,8,81,1,0, , , , , , , ,2, , , , , , , ,2016,644400,1,2,8,82,1,0, , , , , , , ,2, , , , , , , ,2017,644400,1,2,8,83,1,0, , , , , , , ,2, , , , , , , ,2018,644400,1,2,8,84,1,0, , , , , , , ,2, , , , , , , ,2019
64450001,644500,1,1,5,44,1,1,3,2, , , , , ,1,12, , , , , , ,2016,644500,1,1,5,45,1,1,3,2, , , , ,4,1,15, , , , , , ,2017,644500,1,1,5,46,1,1,3,1,1,1, ,1,1,2, ,3, , ,3, , ,2018,644500,1,1,5,47,1,1,1,1,1,1, ,1,1,1,2,1,2, ,1,3, ,2019
64450002,644500,1,2,5,40,1,1,3,2, , , , , ,1,12, , , , , , ,2016,644500,1,2,5,41,1,1,3,2, , , , , ,2, , , , , , , ,2017,644500,1,2,5,42,1,1,3,1,1,1, ,1,1,1,12,3, , ,3, , ,2018,644500,1,2,5,43,1,1,1,1, ,1, ,1,1,1,12, , , , , , ,2019
64460001,644600,1,1,4,35,1,1,1,1, , , , , ,1,12, , , , , , ,2016,644600,1,1,4,36,1,1,1,1, , , , ,4,1,15, , , , , , ,2017,644600,1,1,4,37,1,1,1,1,1,1, ,1,1,1,1,1,2,3,1,3,2,2018,644600,1,1,4,38,1,1,1,1, ,1, ,1,1,1,2, , , , , , ,2019
64460002,644600,1,2,4,32,1,1,1,1, , , , , ,1,12, , , , , , ,2016,644600,1,2,4,33,1,1,1,1, , , ,4, ,2, , , , , , , ,2017,644600,1,2,4,34,1,1,1,1, ,1, ,1,1,1,1, , , , , , ,2018,644600,1,2,4,35,1,1,1,1, ,1, ,1,1,1,12, , , , , , ,2019
64480001,644800,1,1,6,51,1,1,3,2, , , , , ,2, , , , , , , ,2016,644800,1,1,6,52,1,1,3,2, , , , , ,1,12, , , , , , ,2017,644800,1,1,6,53,1,1,3,2,1,1, , ,1,1,1,1,2,3,1,3,2,2018,644800,1,1,6,54,1,1,2,1,1,1, ,1,1,2, ,3,2, ,3,3, ,2019
64480002,644800,1,2,5,44,1,1,3,2, , , , , ,2, , , , , , , ,2016,644800,1,2,5,45,1,1,3,2, , , , , ,2, , , , , , , ,2017,644800,1,2,5,46,1,1,3,2, ,1, ,1, ,1,1, , , , , , ,2018,644800,1,2,5,47,1,1,2,2,1, , ,1, ,2, ,3,2, ,3,3, ,2019
64490001,644900,1,1,5,47,1,1,3,2, , , , , ,1,12, , , , , , ,2016,644900,1,1,5,48,1,1,3,2, , , , , ,1,16, , , , , , ,2017,644900,1,1,5,49,1,1,3,2,3,1,1, , ,1,1,1,3, ,1,3, ,2018,644900,1,1,6,50,1,1,3,2,1,1, ,1, ,1,12,3,4, ,3,4, ,2019
64490002,644900,1,2,5,44,1,1,3,2, , , , , ,1,12, , , , , , ,2016,644900,1,2,5,45,1,1,3,2, , , ,3, ,1,12, , , , , , ,2017,644900,1,2,5,46,1,1,3,2,1,1, ,1, ,1,1,1,2,3,1,3,2,2018,644900,1,2,5,47,1,1,3,2,1,1, ,1,1,1,12,3, , ,3, , ,2019
64500001,645000,1,1,5,41,1,1,1,1, , , , , ,1,12, , , , , , ,2016,645000,1,1,5,42,1,1,1,1, , , , , ,1,12,3, , ,3, , ,2017,645000,1,1,5,43,1,1,1,1,1,1, , ,1,2, ,3, , ,3, , ,2018,645000,1,1,5,44,1,1,1,1, ,1, , ,1,1,12, , , , , , ,2019
64500002,645000,1,2,5,41,1,1,1,2, , , , , ,1,12, , , , , , ,2016,645000,1,2,5,42,1,1,2,1, , , , , ,1,12,3, , ,3, , ,2017,645000,1,2,5,43,1,1,1,1, ,1, ,1, ,1,1, , , , , , ,2018,645000,1,2,5,44,1,1,1,1, ,1, ,1, ,1,12, , , , , , ,2019
64510001,645100,1,1,4,36,1,1,1,1, , , ,3, ,1,12,3, , ,3, , ,2016,645100,1,1,4,37,1,1,2,1, , , , , ,1,12,3, , ,3, , ,2017,645100,1,1,4,38,1,1,3,1,1,1,1,1,1,1,2,3,3, ,4,3, ,2018,645100,1,1,4,39,1,1,1,1,1,1,1,1, ,1,12,3,4,2,3,3,3,2019
64510002,645100,1,2,4,35,1,1,1,1, , , ,2, ,1,12,3, , ,3, , ,2016,645100,1,2,4,36,1,1,2,1, , , ,2, ,1,12,3, , ,3, , ,2017,645100,1,2,4,37,1,1,3,1,1,1,1,2,1,1,1,3,3, ,3,4, ,2018,645100,1,2,4,38,1,1,1,1,1,1, ,1, ,1,12,4,3,2,3,3,3,2019
64520001,645200,1,1,5,40,1,1,2,1, , , ,2, ,1,2,3, , ,3, , ,2016,645200,1,1,5,41,1,1,3,1, , , ,2, ,1,12,3, , ,3, , ,2017,645200,1,1,5,42,1,1,2,1,1,1,1,1,1,1,12,3,3, ,4,3, ,2018,645200,1,1,5,43,1,1,1,1,1,1,1, ,1,1,12,3,2,4,3,3,3,2019
64520002,645200,1,2,4,35,1,1,2,1, , , , , ,1,12,3, , ,3, , ,2016,645200,1,2,4,36,1,1,2,1, , , , , ,1,2,3, , ,3, , ,2017,645200,1,2,4,37,1,1,2,1,1,1, ,1,1,1,12,3,3, ,3,4, ,2018,645200,1,2,4,38,1,1,1,1,1,1,1,1,1,1,12,4,3,2,3,3,3,2019
64530001,645300,1,1,5,44,1,1,2,1, , , , , ,1,12,3, , ,3, , ,2016,645300,1,1,5,45,1,1,2,1, , , , , ,1,12,3, , ,3, , ,2017,645300,1,1,5,46,1,1,2,1,1,1, ,1,1,1,12,1,3, ,1,3, ,2018,645300,1,1,5,47,1,1,1,1,1,1, ,1, ,1,12,3,2,4,3,3,3,2019
64530002,645300,1,2,5,41,1,1,2,1, , , , , ,1,12, , , , , , ,2016,645300,1,2,5,42,1,1,2,1, , , ,2, ,1,12,3, , ,3, , ,2017,645300,1,2,5,43,1,1,2,1,1,1,1,1, ,1,2,3,3,4,3,4,3,2018,645300,1,2,5,44,1,1,1,1,1,1, , ,1,1,12,4,3,2,3,3,3,2019
64530003,645300,1,1,2,16,1,1,2,1, , , , , ,2, , , , , , , ,2016,645300,1,1,2,17,1,1,2,1, , , ,2, ,1,2,3, , ,3, , ,2017,645300,1,1,2,18,1,1,2,3,1,1,1,2,1,1,15, , , , , , ,2018,645300,1,1,2,19,1,1,1,1,1,1, ,1,1,1,2,4,3,2,3,3,3,2019
64530004,645300,1,2,2,13,1,1,2,1, , , , , ,1,12, , , , , , ,2016,645300,1,2,2,14,1,1,2,1, , , , , ,1,2, , , , , , ,2017,645300,1,2,2,15,1,1,2,3,1,1,1,1,1,1,12, , , , , , ,2018,645300,1,2,2,16,1,1,1,1,1,1, ,1,1,1,2,2,3,4,2,3,3,2019
64540001,645400,1,1,5,41,1,1,1,1, , , , , ,1,2,3, , ,3, , ,2016,645400,1,1,5,42,1,1,2,1, , , , , ,1,2,3, , ,3, , ,2017,645400,1,1,5,43,1,1,1,1,1,1, ,1, ,1,12,3,3, ,3,4, ,2018,645400,1,1,5,44,1,1,1,1,1,1, , ,1,1,12,4,3, ,3,4, ,2019
64540002,645400,1,2,5,40,1,1,1,1, , , , , ,1,1,3, , ,3, , ,2016,645400,1,2,5,41,1,1,2,1, , , , , ,1,12,3, , ,3, , ,2017,645400,1,2,5,42,1,1,1,1,1,1,1,1,1,1,12,3,3, ,3,4, ,2018,645400,1,2,5,43,1,1,1,1, ,1, , ,1,1,12, , , , , , ,2019
64540003,645400,1,1,2,12,1,1,1,1, , , , , ,1,12, , , , , , ,2016,645400,1,1,2,13,1,1,2,1, , , , , ,1,12, , , , , , ,2017,645400,1,1,2,14,1,1,1,1,1,1,1,1,1,1,12, , , , , , ,2018,645400,1,1,2,15,1,1,1,1,1,1, ,1, ,1,2,3,2,4,3,4,2,2019
64540004,645400,1,2,2,10,1,1,1,1, , , , , ,1,12, , , , , , ,2016,645400,1,2,2,11,1,1,2,1, , , , , ,1,2, , , , , , ,2017,645400,1,2,2,12,1,1,1,1,1,1, ,1,1,1,12, , , , , , ,2018,645400,1,2,2,13,1,1,1,1,1,1, ,1,1,2, , , , , , , ,2019
64550001,645500,1,1,5,41,1,1,3,1, , , , , ,2, ,3, , ,3, , ,2016,645500,1,1,5,42,1,1,2,1, , , , , ,1,12,3, , ,3, , ,2017,645500,1,1,5,43,1,1,3,1,1,1, ,1,1,1,12,3,3, ,3,4, ,2018,645500,1,1,5,44,1,1,1,1,1,1, , ,1,2, ,3,4,2,3,3,2,2019
64550002,645500,1,2,4,37,1,1,3,1, , , , , ,1,12,3, , ,3, , ,2016,645500,1,2,4,38,1,1,2,1, , , , , ,1,2,3, , ,3, , ,2017,645500,1,2,4,39,1,1,3,1,1,1, ,1,1,1,2,3,3, ,3,4, ,2018,645500,1,2,5,40,1,1,1,1, ,1, , ,1,2, , , , , , , ,2019
64550003,645500,1,2,2,12,1,1,3,1, , , , , ,1,12, , , , , , ,2016,645500,1,2,2,13,1,1,1,1, , , , , ,1,12, , , , , , ,2017,645500,1,2,2,14,1,1,2,3,1,1,1,1,1,1,12, , , , , , ,2018,645500,1,2,2,15,1,1,1,1,1,1, ,1, ,1,2, , , , , , ,2019
