사업장명,도로명전체,인허가일자,영업상태명,위생업태명,GRS80_X,GRS80_Y,x_wgs84,y_wgs84
BHC웅천CGV점,"전라남도 여수시 웅천로 19-35, 106호 (웅천동, CGV)",20150129,운영중,통닭(치킨),262151.583069,239431.27857,127.6787546164918,34.748748201986224
치킨마꼬,전라남도 여수시 양지1길 29 (미평동),19950922,운영중,통닭(치킨),264288.53023,242127.634653,127.7022963809525,34.772919536868514
치킨아이(국동점),"전라남도 여수시 신월로 625 (신월동,,1619)",19970527,운영중,통닭(치킨),265371.686771,237166.627292,127.71374330868284,34.72813465160864
통닭이 두마리,"전라남도 여수시 신월로 660-1 (국동,2층)",20031204,운영중,통닭(치킨),265660.383857,237381.565964,127.71691188093423,34.730053499137505
또래 오래,"전라남도 여수시 쌍봉로 359 (둔덕동,외1필지)",20080605,운영중,통닭(치킨),263516.497497,241642.969412,127.69382658087768,34.76859935744738
달구비어(학동점),"전라남도 여수시 소호로 658 (학동,부영@상가 1층 2호,3호)",20040228,운영중,통닭(치킨),260128.993553,240691.577283,127.65675725008157,34.76022913910767
굽네치킨 문수점,"전라남도 여수시 문수로 32 (문수동, 2층)",20080115,운영중,통닭(치킨),264112.041726,239703.338833,127.70018399846956,34.751079221142646
칸꼬시부영점,"전라남도 여수시 선소로 62, 상가4동 105호 (신기동, 부영아파트)",20110811,운영중,통닭(치킨),261118.159267,240403.126092,127.66753981370813,34.75757041120431
굽네치킨여수여천점,전라남도 여수시 망마로 102 (신기동),20070406,운영중,통닭(치킨),261637.328311,240348.685396,127.6732059118135,34.757048490216114
임실피자 엔 치킨,전라남도 여수시 돌산읍 강남8길 25-1,20101122,운영중,통닭(치킨),268614.106582,236398.381957,127.74907972302823,34.72099753692577
홍두깨,전라남도 여수시 여문문화1길 54 (여서동),20130321,운영중,통닭(치킨),264276.973438,239807.342304,127.70199307287507,34.75200628966299
조개와 활어 & 부대찌개,전라남도 여수시 미평3길 38 (미평동),20131119,운영중,통닭(치킨),264513.65707,241646.846624,127.70471869126837,34.76857174721126
땡초닭발,전라남도 여수시 미평로 10 (미평동),20141017,운영중,통닭(치킨),264735.611667,241135.014797,127.70710371653843,34.76394429739805
심야식당,전라남도 여수시 문수로 98 (문수동),20130828,운영중,통닭(치킨),264603.526637,240117.245022,127.70558300386887,34.75477899266583
용구비어,전라남도 여수시 소라면 죽림로 37,20141111,운영중,통닭(치킨),258540.940279,241101.613023,127.6394412503845,34.764017363399475
맨발의 기봉이,전라남도 여수시 소호로 471-1 (소호동),20141113,운영중,통닭(치킨),259749.526908,238993.259261,127.65249235810909,34.744943436582375
옛날통닭,전라남도 여수시 무선중앙로 50 (선원동),20120912,운영중,통닭(치킨),259463.061882,242122.330045,127.64958507563757,34.77316438491434
국물나라&부대찌개,전라남도 여수시 허문정1길 53 (문수동),19970310,운영중,통닭(치킨),263597.064619,239539.598158,127.694547813141,34.74963554340009
두레박,"전라남도 여수시 대치1길 17, 4동 4호 (여서동, 부영7단지상가)",20000706,운영중,통닭(치킨),264304.620741,239340.857537,127.70225940727585,34.747799875750154
아주커치킨신기점,전라남도 여수시 신기북3길 50 (신기동),20140421,운영중,통닭(치킨),261770.476467,241012.278463,127.67470873365698,34.763021780849606
아빠통닭,경기도 가평군 가평읍 오리나무길 31,20130215,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
BHC 치킨,경기도 의정부시 둔야로 45 (의정부동),19890417,운영중,통닭(치킨),203478.207002,571132.082977,127.03946150911965,37.73990805305592
네네치킨칠금점,충청북도 충주시 칠금중앙2길 20 (칠금동),19940228,운영중,통닭(치킨),281882.846197,487369.455842,127.91967910136671,36.981628299934584
누나홀닭 민락점,"경기도 의정부시 용현로150번길 11 (민락동,지상1층)",20020318,운영중,통닭(치킨),208151.652915,571169.871973,127.09248381180224,37.740218844684804
신(辛)통닭집4900원,"인천광역시 부평구 평천로 308 (갈산동, 1층 일부)",20150326,운영중,통닭(치킨),175660.651712,546448.363454,126.72468435650033,37.51719682265781
역전통닭,부산광역시 동구 중앙대로 209 (초량동),19920411,운영중,통닭(치킨),385963.756353,281877.358519,129.03984489638745,35.11607704539674
썬더치킨 초량동 2호점,"부산광역시 동구 초량로 19-1 (초량동, (1층,2층))",20120829,운영중,통닭(치킨),385954.976819,282244.352639,129.03983108088954,35.11938452327189
치킨신드롬(부산역점),부산광역시 동구 중앙대로274번길 7-7 (초량동),20141008,운영중,통닭(치킨),386339.759293,282488.988766,129.0441046322762,35.12151708880165
행운통닭,충청남도 아산시 문화로 123-8 (온천동),20020927,운영중,통닭(치킨),199971.060554,465817.85905,126.9996757656323,36.79098938038905
쟁반통닭 배방점,"충청남도 아산시 배방읍 북수로 89, 1층",20150511,운영중,통닭(치킨),206329.98303,463922.385193,127.0709046721242,36.77388784341976
호식이두마리치킨 북정점,"경상남도 양산시 신기로 64, 1층 (신기동)",20150401,운영중,통닭(치킨),385825.923053,308534.454978,129.04435238895545,35.356222816228005
네네치킨 증산1호점,"경상남도 양산시 물금읍 백호2길 17-10, 1층",20150409,운영중,통닭(치킨),381722.713777,304330.740111,128.9983031546099,35.31911148616378
쌀 통닭(서창점),"경상남도 양산시 연호14길 33, 1층 (삼호동)",20150511,운영중,통닭(치킨),397567.625018,314949.390595,129.1749985244442,35.411747053197594
정선할매 곤드레밥집,"서울특별시 중구 퇴계로 72 (회현동1가, 리더스뷰남산 지하1층 104호)",20150403,운영중,통닭(치킨),198289.518814,551067.445556,126.98064095622728,37.559134050024845
걸스버거앤치킨,"서울특별시 중구 남대문시장길 7 (남대문로4가, 지하1층, 1층)",20150428,운영중,통닭(치킨),197916.138445,551177.996719,126.97641476333608,37.560129344088395
옛날시골통닭벌리점,경상남도 사천시 주공로 29 (벌리동),20150506,운영중,통닭(치킨),299247.030132,261087.555045,128.08638200808943,34.94099285531501
충무옛날통닭,"부산광역시 서구 자갈치로 11 (충무동1가, 1층일부)",20150430,운영중,통닭(치킨),384713.929035,279663.604614,129.0256494782099,35.096365384390744
장터통닭,"부산광역시 서구 충무대로267번길 15, 1층 (충무동3가)",20150514,운영중,통닭(치킨),384489.619109,279449.630186,129.02314333534508,35.09447895564829
장모님양념통닭가음정점,"경상남도 창원시 성산구 원이대로883번길 26, 지하층 101호 (가음동, 동성상가)",19901128,운영중,통닭(치킨),354492.80226,291310.09674,128.6965509880445,35.20638000984706
구워더존치킨,충청남도 예산군 예산읍 역전로160번길 16,20030104,운영중,통닭(치킨),184988.532137,454953.974306,126.8320269590702,36.69297408590488
장어파닭,"대구광역시 북구 팔거천동로4길 31, 1층 (구암동)",20150427,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
달공 영계통닭,"대구광역시 중구 달성공원로 65 (달성동, 지상1층)",20150506,운영중,통닭(치킨),342560.527093,365413.235712,128.57859516287175,35.87578630446101
돈치킨 호프 구운치킨,"인천광역시 서구 청라라임로106번길 11 (연희동, 103호)",20150410,운영중,통닭(치킨),169477.8739,548655.50205,126.65465696733276,37.536899101956664
새벽닭,"인천광역시 서구 검단로487번길 10, 101호 (마전동, 투인빌딩)",20150415,운영중,통닭(치킨),169886.530077,556016.0397,126.65897840549196,37.603229462240215
꼬꼬랜드,"인천광역시 서구 고산로40번1길 4, 101호 (원당동, 은호타운)",20150427,운영중,통닭(치킨),173627.647366,555293.450819,126.70137034546096,37.59683390499345
고우정 숯불닭발,"인천광역시 연수구 청량로185번길 37 (옥련동, 108호, 지상1층)",20031117,운영중,통닭(치킨),169078.483603,536016.833625,126.6506686534143,37.42301236207651
조선의옛날통닭(화봉점),"울산광역시 북구 화산중앙로 94-3, 지상1층 106호 (화봉동, 화봉센트럴상가)",20150421,운영중,통닭(치킨),414497.970349,335513.996808,129.36667620145775,35.59344019702136
오옛통,"울산광역시 북구 화동로 11, 124동 지상1층 106호 (화봉동, 화봉쌍용예가상가)",20150508,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
치킨파티 행복점,대구광역시 서구 달서로30길 6-15 (비산동),20150504,운영중,통닭(치킨),341954.311907,365365.531587,128.5718762269884,35.87544454846382
뿔고,대구광역시 서구 달서로30길 8-24 (비산동),20150504,운영중,통닭(치킨),341959.273755,365347.595011,128.57192795854348,35.87528223675035
또봉이치킨,대구광역시 서구 달서로28길 5-22 (비산동),20150514,운영중,통닭(치킨),341952.36786,365311.603477,128.5718451080976,35.87495898505821
투마리치킨 영천점,경상북도 영천시 호국로 11 (문외동),20150424,운영중,통닭(치킨),374951.310435,376626.028239,128.93956173235202,35.97153562372907
치킨아이,전라남도 강진군 마량면 미항로 145-1,20080107,운영중,통닭(치킨),183292.282516,206044.155699,126.8181875418705,34.449538727511296
쌈닭누룽지장작구이,경기도 부천시 오정구 원종로29번길 25 (원종동),19950510,운영중,통닭(치킨),182595.697643,547311.204373,126.803109507615,37.52512780050525
국민통닭,"부산광역시 수영구 광안로 20, 109동 1층 113호 (광안동, 쌍용예가)",20150518,운영중,통닭(치킨),392751.264231,286370.511987,129.11530009292287,35.15527351939052
굿치킨,"충청북도 청주시 상당구 남사로112번길 62-1, 1층 (남주동)",20150518,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
또래오래화엄점,전라남도 구례군 마산면 화엄사로 381 (화엄상가 가동 103호),20150515,운영중,통닭(치킨),244443.450173,294214.633449,127.4882965981009,35.24346297928328
꿈스치킨 피자,"광주광역시 남구 월산로 115, 1층 (월산동)",20110415,운영중,통닭(치킨),190611.802953,283544.361039,126.89697254922187,35.148227264671355
BHC 주월점,"광주광역시 남구 군분로 91-1, 1층 (월산동)",20150515,운영중,통닭(치킨),190052.390495,282752.105342,126.8908430194639,35.141080811132596
허갈닭강정송강점,"대전광역시 유성구 봉산로 48, 지상1층 (봉산동)",20140515,운영중,통닭(치킨),234617.191594,426673.666807,127.38608064033325,36.437620773575446
교촌치킨,"서울특별시 은평구 은평로 22 (신사동, 1층)",19851008,운영중,통닭(치킨),192106.101277,555358.001733,126.91061154119485,37.597759446649036
응암꼬꼬치킨호프,"서울특별시 은평구 가좌로 253, 1층 (응암동)",20021011,운영중,통닭(치킨),192485.466646,554683.662541,126.91491428969236,37.59168688895401
자담치킨 연신내점,"서울특별시 은평구 통일로85길 7-1, 1층 (갈현동)",19910212,운영중,통닭(치킨),192839.509474,558036.741387,126.91889025111384,37.62190057828518
치킨 필레오,서울특별시 은평구 증산서길 9 (증산동),19981218,운영중,통닭(치킨),191267.500295,553338.65135,126.90113952088434,37.579557703067195
구워더존치킨,"서울특별시 은평구 응암로21길 5-1 (응암동, 지상1층)",20040702,운영중,통닭(치킨),192685.59513,554925.451265,126.91717789212406,37.59386699530408
짝태&노가리,"서울특별시 은평구 진흥로 27 (역촌동, (하늘애주상복합아파트)1층 104호)",20070828,운영중,통닭(치킨),192797.53938,555664.935108,126.91843818034037,37.600530555944296
에스오치킨&키친 은평뉴타운점,"서울특별시 은평구 진관3로 15-35, 1010동 101호 (진관동, 은평뉴타운 구파발)",20120816,운영중,통닭(치킨),193266.997089,560595.909355,126.9237090017435,37.64496152458152
치킨마루 서부병원점,"서울특별시 은평구 은평로10길 8, 1층 (응암동)",20111031,운영중,통닭(치킨),193207.190179,555583.55949,126.92307788262211,37.59980048440779
신사한우곱창,"서울특별시 은평구 갈현로 30, 1층 (신사동)",20040810,운영중,통닭(치킨),192099.965619,555670.041805,126.91053869649222,37.600570843399616
돈치킨(응암점),"서울특별시 은평구 응암로13길 2, 1층 (응암동)",20100420,운영중,통닭(치킨),192647.793185,554494.774025,126.91675417769808,37.58998633053001
옛날통닭,"서울특별시 은평구 연서로29길 32 (갈현동, 1층)",20140522,운영중,통닭(치킨),192679.98844,557820.182364,126.91708546105305,37.619948154459706
킹콩 부대찌개,"서울특별시 은평구 녹번로 8, 101호 (녹번동)",20090421,운영중,통닭(치킨),193564.022042,555942.786072,126.92711550396344,37.60303964394786
치킨시대,"서울특별시 은평구 백련산로 160 (응암동, 녹번역 센트레빌 상가 104호)",20131010,운영중,통닭(치킨),193528.65284,555453.968995,126.9267192842027,37.59863520312192
우리둘 밥집,"서울특별시 은평구 가좌로 185, 1층 (응암동)",20020912,운영중,통닭(치킨),192974.156395,554194.025581,126.92045232611082,37.58727916031158
최가네치킨,"서울특별시 은평구 가좌로 231, 1층 (응암동)",20050518,운영중,통닭(치킨),192634.682169,554527.168573,126.91660540187937,37.59027809782576
우메다,"서울특별시 은평구 진관1로 21-39 (진관동, 106호)",20140709,운영중,통닭(치킨),192929.744453,559123.704373,126.91990186948219,37.63169465906086
티바 두마리 치킨,"서울특별시 은평구 연서로 309 (불광동, 1층)",19990111,운영중,통닭(치킨),193583.615041,558174.762596,126.92731781611954,37.62314962357408
굽네치킨녹번점,"서울특별시 은평구 녹번로 9, 1층 (녹번동)",20090313,운영중,통닭(치킨),193543.727865,555963.462844,126.92688549957009,37.60322579736444
일구88켄터키,"서울특별시 은평구 통일로 796 (불광동, 북한산 힐스테이트7차(A)지하2층상가106,107호)",20120403,운영중,통닭(치킨),193527.233901,557441.600839,126.92668564093259,37.616543535969065
투마리치킨구산점,"서울특별시 은평구 갈현로 133, 1층 (구산동)",20150226,운영중,통닭(치킨),192136.928471,556701.670005,126.91094618941143,37.609866015898966
치킨뱅이 응암역점,"서울특별시 은평구 은평로 64, 1층 (신사동)",20080624,운영중,통닭(치킨),192484.360348,555463.242272,126.91489376421795,37.59871081975667
에그(egg),부산광역시 금정구 금정로 89-1 (장전동),19930604,운영중,통닭(치킨),389967.333737,294910.769705,129.0867337376401,35.232729827677645
